prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
EBMDT,Sig 11,0.0018055334221571684,0.037819571793079376,0.047740715628291804,0.9619228847017178,Other,0.9713667278895327,False,0.047740715628291804
EBMDT,Sig 12,-0.04993453249335289,0.05801544710993767,-0.8607109826927358,0.3893972427238115,Other,0.46265018937482555,False,0.8607109826927358
EBMDT,Sig 13,-0.020784888416528702,0.015106230042874813,-1.3759149938493327,0.16884795257377272,Other,0.22596752017307872,False,1.3759149938493327
EBMDT,Sig 14,-0.014462405815720558,0.011501524597406387,-1.2574338030787549,0.20859659532688424,Other,0.26930271877472856,False,1.2574338030787549
EBMDT,Sig 15,-0.020550895482301712,0.016347579658031464,-1.257121599172339,0.20870960705041464,Other,0.26930271877472856,False,1.257121599172339
EBMDT,Sig 16,-0.011733409948647022,0.010370999574661255,-1.131367315578187,0.257900522249187,Other,0.3251985569516894,False,1.131367315578187
EBMDT,Sig 17,-0.01646813191473484,0.010115263052284718,-1.6280478154263334,0.10351474741243294,Other,0.14935995618627598,False,1.6280478154263334
EBMDT,Sig 18,-0.019364560022950172,0.011111276224255562,-1.742784503968856,0.08137126412135443,Other,0.12180313964111267,False,1.742784503968856
EBMDT,Sig 19,-0.01178700290620327,0.010493460111320019,-1.1232713310157645,0.26132227583630074,Other,0.32836306911367635,False,1.1232713310157645
EBMDT,Sig 20,0.0,0.0,,,Other,,False,
HBA1C_DF,Sig 0,0.048775359988212585,0.010258704423904419,4.754534098336844,1.9890457056970234e-06,Metabolic,6.272520689055468e-06,True,4.754534098336844
HBA1C_DF,Sig 1,0.04149496182799339,0.008531905710697174,4.863504501223876,1.1532540173941896e-06,Metabolic,3.774285875108257e-06,True,4.863504501223876
HBA1C_DF,Sig 2,0.03950545936822891,0.008272778242826462,4.775355776336095,1.7938981882181793e-06,Metabolic,5.740474202298174e-06,True,4.775355776336095
HBA1C_DF,Sig 3,0.043183665722608566,0.009045684710144997,4.773952122626697,1.8064534450523695e-06,Metabolic,5.755072922290735e-06,True,4.773952122626697
HBA1C_DF,Sig 4,0.12998221814632416,0.05607079342007637,2.318180468261102,0.020439515078222392,Metabolic,0.036426858555247826,True,2.318180468261102
HBA1C_DF,Sig 5,0.054090093821287155,0.00947908591479063,5.706256310736463,1.1548805245453764e-08,Metabolic,4.157569888363355e-08,True,5.706256310736463
HBA1C_DF,Sig 6,0.024849195033311844,0.02306281588971615,1.0774571133090585,0.28127610053370944,Metabolic,0.3491703316970186,False,1.0774571133090585
HBA1C_DF,Sig 7,0.04288050904870033,0.00826769508421421,5.18651312269287,2.1426793228584984e-07,Metabolic,7.142264409528328e-07,True,5.18651312269287
HBA1C_DF,Sig 8,0.052449874579906464,0.00874583050608635,5.997129094075839,2.008363919614453e-09,Metabolic,7.415497549345674e-09,True,5.997129094075839
HBA1C_DF,Sig 9,0.05302088335156441,0.010133840143680573,5.232062337654699,1.6762919607948845e-07,Metabolic,5.639860802674378e-07,True,5.232062337654699
HBA1C_DF,Sig 10,0.045343030244112015,0.01098165474832058,4.128979765189422,3.6437646564912995e-05,Metabolic,9.900039821410322e-05,True,4.128979765189422
HBA1C_DF,Sig 11,0.07967648655176163,0.03583093360066414,2.223678775433437,0.026170064232898804,Metabolic,0.04529434194155563,True,2.223678775433437
HBA1C_DF,Sig 12,0.030350321903824806,0.06327084451913834,0.4796889014914975,0.6314486208248231,Metabolic,0.6951727935686126,False,0.4796889014914975
HBA1C_DF,Sig 13,0.04450352489948273,0.010093167424201965,4.4092724344163425,1.0371848181867094e-05,Metabolic,2.987092276377723e-05,True,4.4092724344163425
HBA1C_DF,Sig 14,0.043761756271123886,0.008531010709702969,5.129727034728758,2.901626237061805e-07,Metabolic,9.583352709561927e-07,True,5.129727034728758
HBA1C_DF,Sig 15,0.14699843525886536,0.013823090121150017,10.63426729989631,0.0,Metabolic,0.0,True,10.63426729989631
HBA1C_DF,Sig 16,0.03984609246253967,0.008264693431556225,4.821242650138656,1.4266668866280696e-06,Metabolic,4.6270277404153606e-06,True,4.821242650138656
HBA1C_DF,Sig 17,0.04901964217424393,0.008797338232398033,5.572099296321116,2.5168789052898433e-08,Metabolic,9.015685630888991e-08,True,5.572099296321116
HBA1C_DF,Sig 18,0.05087531358003616,0.008045008406043053,6.323835975338557,2.5514856893948945e-10,Metabolic,9.823902119595316e-10,True,6.323835975338557
HBA1C_DF,Sig 19,0.0478416308760643,0.008845701813697815,5.408460728574437,6.356872228607813e-08,Metabolic,2.2326575632183538e-07,True,5.408460728574437
HBA1C_DF,Sig 20,0.0,0.0,,,Metabolic,,False,
HEIGHT,Sig 0,0.10625602304935455,0.01052642147988081,10.094220837769237,0.0,Cardiovascular,0.0,True,10.094220837769237
HEIGHT,Sig 1,0.027116039767861366,0.009791763499379158,2.769270292279899,0.005618200527897077,Cardiovascular,0.011143538237151227,True,2.769270292279899
